Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Turnover,Sales Date,Sales Amount,Quantity Sold,Discount Applied
7242,CA-2020-136651,2020-04-23,25-04-2020,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,113.88,6,30.186,nan,COD,,,34.47658351782142,2020-05-06,118.02993514227019,5,0.14
2601,CA-2020-108553,2020-04-23,29-04-2020,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",139.71,7,36.813,Returned,COD,,,43.768614684677765,2020-04-24,142.4102370253272,8,0.25
2600,CA-2020-108553,2020-04-23,29-04-2020,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,163.94,2,35.3626,nan,Online,,,46.243312322668835,2020-05-16,165.98787720227858,2,0.0
3867,CA-2020-146360,2020-04-23,25-04-2020,Second Class,SC-20305,Sean Christensen,Consumer,United States,Lawrence,Indiana,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",178.34,6,55.9224,Returned,COD,,,75.10943545805934,2020-05-01,169.68558588745498,7,0.27
8470,US-2020-132031,2020-04-23,27-04-2020,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,South,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,415.136,4,-14.5176,nan,Online,,,-17.394130702455755,2020-04-26,425.4336174024965,3,0.12
6596,CA-2020-157112,2020-04-23,26-04-2020,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,East,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,107.76,5,-7.84,Returned,Cards,,,-8.805048051329969,2020-04-26,103.35838242599472,5,0.07
6597,CA-2020-157112,2020-04-23,26-04-2020,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,112.344,1,1.8704,nan,Cards,,,2.349995151366355,2020-04-30,109.64494591655077,0,0.15
8473,US-2020-132031,2020-04-23,27-04-2020,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,South,OFF-LA-10000081,Office Supplies,Labels,Avery 496,97.0,1,1.05,nan,Cards,,,1.2533654157890606,2020-04-27,97.49945586490797,0,0.2
8592,CA-2020-101700,2020-04-23,26-04-2020,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,131.688,2,7.008,Returned,COD,,,8.32425355759778,2020-04-26,131.0523760637156,1,0.01
8593,CA-2020-101700,2020-04-23,26-04-2020,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,West,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",114.664,3,3.3534,nan,Online,,,4.97626156904772,2020-05-08,109.1116754628753,3,0.21
7243,CA-2020-136651,2020-04-23,25-04-2020,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,149.14,2,7.9662,nan,Cards,,,10.7266491723926,2020-05-01,153.97191316174883,1,0.23
8471,US-2020-132031,2020-04-23,27-04-2020,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,132.408,2,11.9196,nan,COD,,,15.766667316493647,2020-04-26,137.42362772582413,1,0.05
6033,CA-2020-104010,2020-04-23,25-04-2020,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,150.9,5,15.372,nan,Online,,,19.465717956544204,2020-05-22,153.64446271736622,5,0.05
6024,US-2020-128832,2020-04-24,27-04-2020,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,100.98,2,4.8986,nan,Online,,,6.228950684696362,2020-05-01,101.3947032367166,3,0.06
8201,CA-2020-125269,2020-04-24,30-04-2020,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,121.784,1,-18.196,nan,Cards,,,-23.95252297993509,2020-05-12,127.39504969725334,0,0.24
1685,CA-2020-149489,2020-04-24,27-04-2020,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",139.28,2,12.41,nan,Online,,,17.108077562127235,2020-05-05,133.9867500615168,3,0.08
3656,CA-2020-168102,2020-04-24,30-04-2020,Standard Class,CP-12340,Christine Phan,Corporate,United States,Jacksonville,Florida,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,147.568,2,-21.294,nan,Cards,,,-29.403999588838353,2020-05-05,151.07879107992352,3,0.24
5978,CA-2020-116953,2020-04-24,25-04-2020,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,601.0,10,34.5,nan,COD,,,40.31937592633521,2020-05-11,578.6644728350013,11,0.16
5527,CA-2020-166933,2020-04-24,28-04-2020,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,81.81,1,0.6516,nan,COD,,,0.847109387701252,2020-05-22,80.84337229999247,2,0.23
1686,CA-2020-149489,2020-04-24,27-04-2020,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,92.188,2,-0.99,Returned,Online,,,-1.2521354056335043,2020-04-30,92.97606459314542,3,0.17
1687,CA-2020-149489,2020-04-24,27-04-2020,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,110.518,2,-5.7638,Returned,Online,,,-8.34719733127339,2020-05-02,113.138245737916,3,0.1
8200,CA-2020-125269,2020-04-24,30-04-2020,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",104.43,5,-18.2525,nan,COD,,,-24.68773954381537,2020-04-25,99.24730723514034,5,0.27
7172,CA-2020-125381,2020-04-25,27-04-2020,Second Class,SG-20605,Speros Goranitis,Consumer,United States,San Francisco,California,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,133.97,3,22.6737,nan,Cards,,,29.77060498027842,2020-05-24,130.76272988372267,3,0.21
8974,CA-2020-159226,2020-04-25,27-04-2020,Second Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",367.981,7,28.4102,nan,Online,,,32.5625739452926,2020-05-05,369.3867018231377,8,0.15
5434,CA-2020-129707,2020-04-25,29-04-2020,Standard Class,LH-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,85.896,4,0.6672,nan,Cards,,,0.8955526399026321,2020-05-23,86.17837175452568,4,0.19
5075,CA-2020-151071,2020-04-25,29-04-2020,Second Class,MB-18085,Mick Brown,Consumer,United States,Los Angeles,California,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",104.904,2,4.5188,nan,COD,,,5.182528403595136,2020-05-20,106.34775635316028,2,0.18
5108,CA-2020-132213,2020-04-25,26-04-2020,First Class,PN-18775,Parhena Norris,Home Office,United States,Nashville,Tennessee,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,116.048,9,5.256,nan,COD,,,6.490543104469438,2020-05-14,113.77176003525955,10,0.11
6888,CA-2020-120222,2020-04-25,02-05-2020,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,West,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",136.05,3,8.763,nan,COD,,,10.139989655067197,2020-04-28,136.601400461065,4,0.13
6889,CA-2020-120222,2020-04-25,02-05-2020,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,West,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,164.344,3,27.504,Returned,COD,,,37.8683174351033,2020-04-29,159.2458318150708,2,0.1
5109,CA-2020-132213,2020-04-25,26-04-2020,First Class,PN-18775,Parhena Norris,Home Office,United States,Nashville,Tennessee,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,174.92,5,6.792,nan,Cards,,,8.03154574287006,2020-05-06,169.4427687743452,5,0.3
1359,CA-2020-160045,2020-04-26,27-04-2020,First Class,LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",87.988,1,-1.4413,nan,Cards,,,-1.811344765830361,2020-05-11,88.66167100136283,2,0.17
2961,CA-2020-143665,2020-04-26,01-05-2020,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,122.34,3,9.3564,nan,COD,,,13.644156595724937,2020-04-27,124.60907160544471,3,0.03
2962,CA-2020-143665,2020-04-26,01-05-2020,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,125.28,8,19.2472,nan,COD,,,22.744927317822665,2020-05-05,120.52437078258318,8,0.16
8638,CA-2020-151281,2020-04-27,02-05-2020,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Seattle,Washington,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,152.58,7,39.0824,nan,COD,,,50.92913625266503,2020-05-08,146.82452832325464,7,0.01
4637,CA-2020-168228,2020-04-27,29-04-2020,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,West,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",169.92,4,33.4584,nan,Cards,,,42.41550357918289,2020-05-16,171.02962333329597,3,0.09
3099,CA-2020-135692,2020-04-27,01-05-2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,Central,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,269.2656,4,-42.1096,nan,COD,,,-46.625838447527705,2020-05-10,263.0750694796107,5,0.13
4638,CA-2020-168228,2020-04-27,29-04-2020,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,87.39,3,5.6994,nan,Online,,,8.076638236998756,2020-05-23,86.4496757544851,3,0.16
3098,CA-2020-135692,2020-04-27,01-05-2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,Central,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",171.12,4,11.592,Returned,Online,,,13.071352058399539,2020-05-13,169.42160743614536,5,0.29
4639,CA-2020-168228,2020-04-27,29-04-2020,First Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,148.3,2,12.298,nan,COD,,,15.860755299189831,2020-05-01,143.53293890319532,2,0.29
8365,CA-2020-137631,2020-04-28,02-05-2020,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,773.984,2,84.5982,nan,Online,,,112.03096981236172,2020-04-29,735.3865505241171,3,0.03
5455,CA-2020-160962,2020-04-28,02-05-2020,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,117.384,1,0.7336,Returned,COD,,,0.9913654594289845,2020-05-18,121.5294372061402,2,0.16
5456,CA-2020-160962,2020-04-28,02-05-2020,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,133.848,2,0.7704,Returned,Online,,,1.0596487228875149,2020-05-11,136.72575835330179,3,0.25
8087,CA-2020-120894,2020-04-28,02-05-2020,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,116.08,3,5.265,Returned,Online,,,6.324891639698838,2020-04-29,118.29177158260548,3,0.07
1728,US-2020-164056,2020-04-29,04-05-2020,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1088.35,5,-69.89,nan,Online,,,-77.15796668026361,2020-05-04,1093.411386706563,4,0.23
7157,CA-2020-126718,2020-04-29,04-05-2020,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Orange,New Jersey,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,106.91,1,2.4059,nan,COD,,,3.3427032429038728,2020-05-04,109.05856657709468,2,0.26
1491,CA-2020-151911,2020-04-30,05-05-2020,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",109.96,4,28.332,nan,Online,,,37.235689109086245,2020-05-14,114.75082939951368,3,0.2
5289,US-2020-136784,2020-04-30,05-05-2020,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,175.96,4,80.3404,Returned,Online,,,115.24405228910067,2020-05-27,178.8751950626906,5,0.1
8565,US-2020-108315,2020-04-30,04-05-2020,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,256.704,6,-8.2764,nan,COD,,,-11.823295458684523,2020-05-23,250.6738023240384,5,0.28
1662,CA-2020-144526,2020-04-30,06-05-2020,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,719.58,5,-158.102,nan,Online,,,-227.24482151183997,2020-05-14,724.6573602031716,6,0.27
1663,CA-2020-144526,2020-04-30,06-05-2020,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,108.896,3,-9.264,nan,COD,,,-11.987966772020185,2020-05-08,108.26793582289669,2,0.21
1916,CA-2020-124597,2020-04-30,05-05-2020,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,South,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,108.528,3,4.8525,nan,Online,,,5.985322716319357,2020-05-04,109.14030554613393,4,0.11
1915,CA-2020-124597,2020-04-30,05-05-2020,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,119.608,2,1.6704,nan,Online,,,2.36632752864345,2020-05-07,119.81863539823934,3,0.24
7183,CA-2020-150609,2020-04-30,04-05-2020,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Los Angeles,California,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,116.24,5,7.553,nan,Online,,,9.671749774283985,2020-05-20,120.41040391549568,4,0.09
4551,US-2020-107636,2020-04-30,02-05-2020,First Class,NM-18520,Neoma Murray,Consumer,United States,Manchester,Connecticut,East,OFF-LA-10003388,Office Supplies,Labels,Avery 5,94.76,2,2.8224,nan,Online,,,3.3117389020516215,2020-05-19,96.198457779639,3,0.08
5526,CA-2020-154501,2020-04-30,05-05-2020,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Los Angeles,California,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,117.78,2,4.0098,nan,COD,,,5.78208992945504,2020-05-15,114.11419735310788,2,0.15
5315,CA-2020-137876,2020-04-30,05-05-2020,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",94.56,4,14.9744,Returned,Online,,,21.758161847495934,2020-05-22,90.4278866610455,5,0.3
2780,CA-2020-108322,2020-04-30,05-05-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,124.376,3,0.7425,nan,COD,,,0.9552439975736307,2020-05-04,123.43526705810314,4,0.24
2779,CA-2020-108322,2020-04-30,05-05-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,103.68,8,6.216,nan,COD,,,7.025819801983056,2020-05-19,98.65785093156813,8,0.22
3410,US-2020-150847,2020-04-30,06-05-2020,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Columbus,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,119.368,2,3.6288,nan,Online,,,4.554617326036224,2020-05-09,117.19905223521536,2,0.14
8564,US-2020-108315,2020-04-30,04-05-2020,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",126.842,3,-3.5508,nan,Online,,,-5.047160608487925,2020-05-21,125.16795792266102,3,0.09
1917,CA-2020-124597,2020-04-30,05-05-2020,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,119.952,3,3.8844,nan,COD,,,5.673980414593988,2020-05-13,118.45966366152383,2,0.26
4758,US-2020-144582,2020-04-30,05-05-2020,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,123.372,7,-69.3952,nan,Online,,,-81.98273266406767,2020-05-14,129.28583712008873,7,0.17
5314,CA-2020-137876,2020-04-30,05-05-2020,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,West,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",151.96,2,21.4368,nan,Online,,,24.154759970505342,2020-05-23,148.98007772647364,1,0.24
9336,CA-2020-110198,2020-05-01,02-05-2020,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,215.608,2,1.4976,nan,Online,,,2.172928015444696,2020-05-29,210.54611698235937,2,0.15
9335,CA-2020-110198,2020-05-01,02-05-2020,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,335.352,3,-15.7176,Returned,Online,,,-19.737564427557746,2020-05-15,322.92321539953616,2,0.23
8236,CA-2020-102204,2020-05-01,06-05-2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,952.262,4,-458.1468,nan,COD,,,-603.2439008576393,2020-05-23,953.3103295884796,4,0.26
3896,CA-2020-110212,2020-05-01,05-05-2020,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",997.9,5,18.093,nan,Online,,,26.908385894973755,2020-05-11,963.3401590170571,5,0.12
8237,CA-2020-102204,2020-05-01,06-05-2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2821.92,5,0.0,nan,COD,,,0.0,2020-05-17,2854.7374375749255,6,0.0
